sample_id,hole_id,depth_from,depth_to,sample_no,im,tm,ash,vm,fc,sulphur,gross_cv,net_cv,sg,rd,hgi,seam_quality_id,seam_73_id,seam_code_quality_original,analysis_date,lab_name,remarks,created_at,updated_at
6028,HS770C,43.5,43.8,HS770C_6028,12.88,39.21,26.692889,23.762811,10.340379,0.547751951331497,,,,,,,,,,,,2025-10-31 15:06:21.001305,2025-10-31 15:06:21.001306
6029,HS770C,43.8,44.3,HS770C_6029,6.47,34.84,33.075216,24.037524,8.04726,0.494639153212873,,,,,,,,,,,,2025-10-31 15:06:21.001328,2025-10-31 15:06:21.001328
6030,HS770C,44.3,45.4,HS770C_6030,10.93,41.53,16.219578,28.773087,13.483182,0.584896934994948,,,,,,,,,,,,2025-10-31 15:06:21.001350,2025-10-31 15:06:21.001351
6031,HS770C,45.4,46.5,HS770C_6031,10.22,41.97,16.045295,28.579775,13.40493,0.580429271552684,,,,,,,,,,,,2025-10-31 15:06:21.001373,2025-10-31 15:06:21.001373
6032,HS770C,46.5,46.8,HS770C_6032,6.47,34.84,33.075216,24.037524,8.04726,0.494639153212873,,,,,,,,,,,,2025-10-31 15:06:21.001395,2025-10-31 15:06:21.001396
6033,HS770C,46.8,47.6,HS770C_6033,11.14,41.06,17.79988,27.772528,13.367592,0.533948908395228,,,,,,,,,,,,2025-10-31 15:06:21.001418,2025-10-31 15:06:21.001418
6034,HS770C,47.8,49.2,HS770C_6034,10.11,41.74,15.64281,29.01348,13.60371,0.644884859272444,,,,,,,,,,,,2025-10-31 15:06:21.001440,2025-10-31 15:06:21.001441
6035,HS770C,49.2,50.0,HS770C_6035,8.47,37.09,27.856548,24.931233,10.122219,0.742300884955752,,,,,,,,,,,,2025-10-31 15:06:21.001463,2025-10-31 15:06:21.001463
6036,HS770C,50.0,50.2,HS770C_6036,11.41,41.4,19.46106,26.36414,12.7748,0.470308161192008,,,,,,,,,,,,2025-10-31 15:06:21.001485,2025-10-31 15:06:21.001486
6037,HS770C,50.2,51.1,HS770C_6037,6.42,37.03,33.991206,20.849367,8.12313,0.345197798674931,,,,,,,,,,,,2025-10-31 15:06:21.001508,2025-10-31 15:06:21.001508
6038,HS770C,51.1,51.4,HS770C_6038,13.78,41.84,17.895832,26.846656,13.411696,0.612494548828578,,,,,,,,,,,,2025-10-31 15:06:21.001530,2025-10-31 15:06:21.001531
6039,HS770C,51.4,51.8,HS770C_6039,7.51,33.06,46.82453,15.275708,4.839762,0.296015353011136,,,,,,,,,,,,2025-10-31 15:06:21.001553,2025-10-31 15:06:21.001553
6040,HS770C,51.8,52.3,HS770C_6040,7.76,38.36,25.414172,25.820996,10.404832,0.610786643538595,,,,,,,,,,,,2025-10-31 15:06:21.001575,2025-10-31 15:06:21.001576
6041,HS770C,52.3,52.55,HS770C_6041,7.51,33.06,46.82453,15.275708,4.839762,0.296015353011136,,,,,,,,,,,,2025-10-31 15:06:21.001598,2025-10-31 15:06:21.001598
6042,HS770C,52.55,53.7,HS770C_6042,6.15,38.16,24.099048,26.257264,11.483688,0.469812679808205,,,,,,,,,,,,2025-10-31 15:06:21.001620,2025-10-31 15:06:21.001621
6043,HS770C,53.7,54.0,HS770C_6043,7.51,33.06,46.82453,15.275708,4.839762,0.296015353011136,,,,,,,,,,,,2025-10-31 15:06:21.001642,2025-10-31 15:06:21.001643
6044,HS770C,54.0,54.6,HS770C_6044,7.26,33.6,37.46952,21.27456,7.65592,0.644382143627345,,,,,,,,,,,,2025-10-31 15:06:21.001665,2025-10-31 15:06:21.001665
6045,HS770C,54.6,55.6,HS770C_6045,8.24,38.8,28.04184,23.5926,9.57168,0.656952920662598,,,,,,,,,,,,2025-10-31 15:06:21.001688,2025-10-31 15:06:21.001688
6046,HS770C,55.6,55.9,HS770C_6046,1.73,17.01,73.637027,9.352973,0.0,0.128365523557546,,,,,,,,,,,,2025-10-31 15:06:21.001710,2025-10-31 15:06:21.001711
6047,HS770C,57.6,57.9,HS770C_6047,4.74,32.17,46.009089,15.119307,6.701604,0.506980474490867,,,,,,,,,,,,2025-10-31 15:06:21.001732,2025-10-31 15:06:21.001733
6048,HS770C,57.9,58.4,HS770C_6048,8.24,42.76,19.169676,25.305804,12.76452,0.607582388840453,,,,,,,,,,,,2025-10-31 15:06:21.001755,2025-10-31 15:06:21.001755
6049,HS770C,58.4,58.7,HS770C_6049,7.3,34.55,33.307505,25.100075,7.048965,0.447629989212513,,,,,,,,,,,,2025-10-31 15:06:21.001777,2025-10-31 15:06:21.001778
6050,HS770C,58.7,59.1,HS770C_6050,8.48,40.24,18.561456,29.4318,11.77272,0.558944055944056,,,,,,,,,,,,2025-10-31 15:06:21.001799,2025-10-31 15:06:21.001800
6051,HS770C,59.1,59.5,HS770C_6051,7.3,34.55,33.307505,25.100075,7.048965,0.447629989212513,,,,,,,,,,,,2025-10-31 15:06:21.001822,2025-10-31 15:06:21.001822
6052,HS770C,59.5,59.7,HS770C_6052,3.46,23.27,63.478729,11.478808,1.772463,0.128757613424487,,,,,,,,,,,,2025-10-31 15:06:21.001844,2025-10-31 15:06:21.001845
6053,HS770C,59.7,60.5,HS770C_6053,6.77,35.66,25.813208,28.72781,9.798982,0.759133326182559,,,,,,,,,,,,2025-10-31 15:06:21.001866,2025-10-31 15:06:21.001867
6054,HS770C,60.5,61.3,HS770C_6054,11.49,42.04,14.275548,30.83472,12.849732,0.667938086091967,,,,,,,,,,,,2025-10-31 15:06:21.001889,2025-10-31 15:06:21.001889
6055,HS770C,61.3,62.1,HS770C_6055,5.21,31.02,36.504216,26.440034,6.03575,0.384232935963709,,,,,,,,,,,,2025-10-31 15:06:21.001911,2025-10-31 15:06:21.001912
6056,HS770C,62.1,63.5,HS770C_6056,8.51,43.31,13.367502,30.079714,13.242784,0.589268663241884,,,,,,,,,,,,2025-10-31 15:06:21.001933,2025-10-31 15:06:21.001934
6057,HS770C,63.5,63.54,HS770C_6057,8.51,43.31,13.367502,30.079714,13.242784,0.589268663241884,,,,,,,,,,,,2025-10-31 15:06:21.001956,2025-10-31 15:06:21.001957
6058,HS770C,63.54,64.55,HS770C_6058,7.88,42.74,13.135444,30.914674,13.204156,0.576205167173252,,,,,,,,,,,,2025-10-31 15:06:21.001979,2025-10-31 15:06:21.001980
6059,HS770C,64.55,65.1,HS770C_6059,7.88,42.74,13.135444,30.914674,13.204156,0.576205167173252,,,,,,,,,,,,2025-10-31 15:06:21.002002,2025-10-31 15:06:21.002002
6060,HS770C,65.1,65.53,HS770C_6060,7.88,42.74,13.135444,30.914674,13.204156,0.576205167173252,,,,,,,,,,,,2025-10-31 15:06:21.002024,2025-10-31 15:06:21.002025
6061,HS770C,65.53,67.1,HS770C_6061,11.74,43.73,10.156735,31.68001,14.438882,0.437995581237254,,,,,,,,,,,,2025-10-31 15:06:21.002047,2025-10-31 15:06:21.002048
6062,HS770C,67.1,67.52,HS770C_6062,11.74,43.73,10.156735,31.68001,14.438882,0.437995581237254,,,,,,,,,,,,2025-10-31 15:06:21.002070,2025-10-31 15:06:21.002070
6063,HS770C,67.52,69.51,HS770C_6063,13.01,46.07,6.649569,31.058287,16.222144,0.428389814921255,,,,,,,,,,,,2025-10-31 15:06:21.002092,2025-10-31 15:06:21.002093
6064,HS770C,69.51,70.0,HS770C_6064,12.09,45.74,7.200302,31.25376,15.805938,0.418476623819816,,,,,,,,,,,,2025-10-31 15:06:21.002115,2025-10-31 15:06:21.002115
6065,HS770C,70.0,71.0,HS770C_6065,12.09,45.74,7.200302,31.25376,15.805938,0.418476623819816,,,,,,,,,,,,2025-10-31 15:06:21.002137,2025-10-31 15:06:21.002138
6066,HS770C,71.0,71.5,HS770C_6066,12.09,45.74,7.200302,31.25376,15.805938,0.418476623819816,,,,,,,,,,,,2025-10-31 15:06:21.002160,2025-10-31 15:06:21.002161
6067,HS770C,71.5,72.1,HS770C_6067,13.46,47.51,7.070403,28.50207,16.917527,0.484625722209383,,,,,,,,,,,,2025-10-31 15:06:21.002182,2025-10-31 15:06:21.002183
6068,HS770C,72.1,73.49,HS770C_6068,13.46,47.51,7.070403,28.50207,16.917527,0.484625722209383,,,,,,,,,,,,2025-10-31 15:06:21.002206,2025-10-31 15:06:21.002207
6069,HS770C,73.49,75.48,HS770C_6069,15.22,44.27,8.766329,30.551186,16.412485,0.677068884170795,,,,,,,,,,,,2025-10-31 15:06:21.002228,2025-10-31 15:06:21.002229
6070,HS770C,75.48,75.8,HS770C_6070,12.14,43.25,9.925575,31.7573,15.067125,0.500583314363761,,,,,,,,,,,,2025-10-31 15:06:21.002251,2025-10-31 15:06:21.002252
6071,HS770C,75.8,77.0,HS770C_6071,12.14,43.25,9.925575,31.7573,15.067125,0.500583314363761,,,,,,,,,,,,2025-10-31 15:06:21.002274,2025-10-31 15:06:21.002274
6072,HS770C,77.0,77.47,HS770C_6072,12.14,43.25,9.925575,31.7573,15.067125,0.500583314363761,,,,,,,,,,,,2025-10-31 15:06:21.002296,2025-10-31 15:06:21.002297
6073,HS770C,77.47,77.7,HS770C_6073,9.45,42.88,10.093104,32.598384,14.4228,0.551960242959691,,,,,,,,,,,,2025-10-31 15:06:21.002318,2025-10-31 15:06:21.002319
6074,HS770C,77.7,79.0,HS770C_6074,9.45,42.88,10.093104,32.598384,14.4228,0.551960242959691,,,,,,,,,,,,2025-10-31 15:06:21.002341,2025-10-31 15:06:21.002342
6075,HS770C,79.0,79.46,HS770C_6075,9.45,42.88,10.093104,32.598384,14.4228,0.551960242959691,,,,,,,,,,,,2025-10-31 15:06:21.002364,2025-10-31 15:06:21.002364
6076,HS770C,79.46,80.0,HS770C_6076,12.01,43.65,10.892455,31.200995,14.25655,0.672434367541766,,,,,,,,,,,,2025-10-31 15:06:21.002386,2025-10-31 15:06:21.002387
6077,HS770C,80.0,81.45,HS770C_6077,12.01,43.65,10.892455,31.200995,14.25655,0.672434367541766,,,,,,,,,,,,2025-10-31 15:06:21.002409,2025-10-31 15:06:21.002409
6078,HS770C,81.45,82.3,HS770C_6078,8.74,41.34,16.524522,29.910734,12.224744,0.784190225728687,,,,,,,,,,,,2025-10-31 15:06:21.002431,2025-10-31 15:06:21.002432
6079,HS770C,82.3,82.7,HS770C_6079,8.74,41.34,16.524522,29.910734,12.224744,0.784190225728687,,,,,,,,,,,,2025-10-31 15:06:21.002453,2025-10-31 15:06:21.002454
6080,HS770C,82.7,83.4,HS770C_6080,8.74,41.34,16.524522,29.910734,12.224744,0.784190225728687,,,,,,,,,,,,2025-10-31 15:06:21.002476,2025-10-31 15:06:21.002477
6081,HS770C,83.4,83.7,HS770C_6081,6.99,36.06,22.0593,32.053122,9.827578,1.09305020965488,,,,,,,,,,,,2025-10-31 15:06:21.002499,2025-10-31 15:06:21.002499
6082,HS770C,83.7,83.9,HS770C_6082,6.99,36.06,22.0593,32.053122,9.827578,1.09305020965488,,,,,,,,,,,,2025-10-31 15:06:21.002521,2025-10-31 15:06:21.002522
6083,HS770C,83.9,85.05,HS770C_6083,8.72,41.24,15.45388,31.066412,12.245584,1.06216038562664,,,,,,,,,,,,2025-10-31 15:06:21.002543,2025-10-31 15:06:21.002544
6084,HS770C,85.05,85.45,HS770C_6084,8.72,41.24,15.45388,31.066412,12.245584,1.06216038562664,,,,,,,,,,,,2025-10-31 15:06:21.002566,2025-10-31 15:06:21.002566
6085,HS770C,85.45,85.85,HS770C_6085,9.89,43.75,12.751875,29.840625,13.6575,1.03623349239818,,,,,,,,,,,,2025-10-31 15:06:21.002588,2025-10-31 15:06:21.002589
6086,HS770C,85.85,86.0,HS770C_6086,9.89,43.75,12.751875,29.840625,13.6575,1.03623349239818,,,,,,,,,,,,2025-10-31 15:06:21.002611,2025-10-31 15:06:21.002612
6087,HS770C,86.0,87.0,HS770C_6087,9.89,43.75,12.751875,29.840625,13.6575,1.03623349239818,,,,,,,,,,,,2025-10-31 15:06:21.002633,2025-10-31 15:06:21.002634
6088,HS770C,87.0,87.6,HS770C_6088,9.2,36.02,27.165908,28.100016,8.707678,1.03579955947137,,,,,,,,,,,,2025-10-31 15:06:21.002656,2025-10-31 15:06:21.002656
6089,HS770C,87.6,88.1,HS770C_6089,9.93,41.18,15.76376,29.545286,13.510954,0.992632397024537,,,,,,,,,,,,2025-10-31 15:06:21.002678,2025-10-31 15:06:21.002679
6090,HS770C,88.1,88.3,HS770C_6090,6.86,31.58,30.89163,30.570056,6.958314,0.822744255958772,,,,,,,,,,,,2025-10-31 15:06:21.002701,2025-10-31 15:06:21.002702
6091,HS770C,88.3,88.5,HS770C_6091,6.86,31.58,30.89163,30.570056,6.958314,0.822744255958772,,,,,,,,,,,,2025-10-31 15:06:21.002724,2025-10-31 15:06:21.002724
6092,HS770C,88.5,91.1,HS770C_6092,9.92,42.38,14.17452,29.409248,14.036232,0.959480461811723,,,,,,,,,,,,2025-10-31 15:06:21.002746,2025-10-31 15:06:21.002747
6093,HS770C,91.1,91.3,HS770C_6093,6.03,36.46,28.345194,25.053822,10.140984,0.637631371714377,,,,,,,,,,,,2025-10-31 15:06:21.002769,2025-10-31 15:06:21.002770
6094,HS770C,91.3,91.6,HS770C_6094,3.64,22.06,65.8593,10.87263,1.20807,0.141547322540473,,,,,,,,,,,,2025-10-31 15:06:21.002792,2025-10-31 15:06:21.002792
6095,HS770C,101.1,101.5,HS770C_6095,6.21,34.99,29.462532,27.343206,8.204262,0.609966947435761,,,,,,,,,,,,2025-10-31 15:06:21.002814,2025-10-31 15:06:21.002815
6096,HS770C,102.7,103.9,HS770C_6096,7.82,41.46,19.189412,27.115728,12.229006,1.16216315903667,,,,,,,,,,,,2025-10-31 15:06:21.002837,2025-10-31 15:06:21.002837
6097,HS770C,104.3,105.6,HS770C_6097,6.75,37.71,30.017551,23.713803,8.558646,0.714748525469169,,,,,,,,,,,,2025-10-31 15:06:21.002859,2025-10-31 15:06:21.002860
6098,HS771C,8.75,9.2,HS771C_6098,12.44,38.35,28.969335,22.74885,9.93798,0.943478757423481,,,,,,,,,,,,2025-10-31 15:06:21.002882,2025-10-31 15:06:21.002882
6099,HS771C,14.7,15.2,HS771C_6099,12.42,35.56,19.950624,30.357684,14.131692,0.912372687828271,,,,,,,,,,,,2025-10-31 15:06:21.002904,2025-10-31 15:06:21.002905
6100,HS771C,23.0,24.1,HS771C_6100,6.27,35.71,34.568733,21.061404,8.666292,0.577533127067108,,,,,,,,,,,,2025-10-31 15:06:21.002927,2025-10-31 15:06:21.002928
6101,HS771C,24.1,24.45,HS771C_6101,5.07,35.07,37.600963,19.991947,7.343583,0.582064995259665,,,,,,,,,,,,2025-10-31 15:06:21.002950,2025-10-31 15:06:21.002950
6102,HS771C,24.45,25.2,HS771C_6102,5.07,35.07,37.600963,19.991947,7.343583,0.582064995259665,,,,,,,,,,,,2025-10-31 15:06:21.002972,2025-10-31 15:06:21.002972
6103,HS771C,25.2,25.9,HS771C_6103,6.6,39.21,29.215674,22.960383,8.613943,0.495952676659529,,,,,,,,,,,,2025-10-31 15:06:21.002998,2025-10-31 15:06:21.002999
6104,HS771C,25.9,26.5,HS771C_6104,5.71,33.37,46.847553,15.178314,4.604133,0.315165765192491,,,,,,,,,,,,2025-10-31 15:06:21.003021,2025-10-31 15:06:21.003022
6105,HS771C,26.5,27.0,HS771C_6105,6.6,39.21,29.215674,22.960383,8.613943,0.495952676659529,,,,,,,,,,,,2025-10-31 15:06:21.003044,2025-10-31 15:06:21.003044
6106,HS771C,32.0,32.7,HS771C_6106,11.05,37.85,25.45664,26.146505,10.546855,0.559664418212479,,,,,,,,,,,,2025-10-31 15:06:21.003066,2025-10-31 15:06:21.003067
6107,HS771C,32.7,33.15,HS771C_6107,18.18,44.13,13.548475,29.862515,12.453423,0.56061195306771,,,,,,,,,,,,2025-10-31 15:06:21.003088,2025-10-31 15:06:21.003089
6108,HS771C,33.5,34.2,HS771C_6108,12.41,38.27,19.994347,31.074882,10.660771,0.502494462838223,,,,,,,,,,,,2025-10-31 15:06:21.003111,2025-10-31 15:06:21.003112
6109,HS771C,34.2,35.7,HS771C_6109,15.34,39.74,11.768778,33.209286,15.281936,0.5623127805339,,,,,,,,,,,,2025-10-31 15:06:21.003133,2025-10-31 15:06:21.003134
6110,HS771C,35.7,36.5,HS771C_6110,5.39,31.42,47.395638,16.63065,4.553712,0.496536306944298,,,,,,,,,,,,2025-10-31 15:06:21.003156,2025-10-31 15:06:21.003157
6111,HS771C,36.5,37.7,HS771C_6111,14.14,45.51,12.015045,28.111391,14.358115,0.634637782436525,,,,,,,,,,,,2025-10-31 15:06:21.003190,2025-10-31 15:06:21.003191
6112,HS771C,37.7,38.45,HS771C_6112,13.03,41.09,17.684782,27.994032,13.225295,0.499891686788548,,,,,,,,,,,,2025-10-31 15:06:21.003223,2025-10-31 15:06:21.003223
6113,HS771C,38.45,38.8,HS771C_6113,3.27,23.52,62.820672,11.449056,2.202624,0.305192597953065,,,,,,,,,,,,2025-10-31 15:06:21.003245,2025-10-31 15:06:21.003246
6114,HS771C,38.8,39.95,HS771C_6114,11.45,39.44,17.150592,29.335264,14.074144,0.690746470920384,,,,,,,,,,,,2025-10-31 15:06:21.003268,2025-10-31 15:06:21.003268
6115,HS771C,39.95,41.3,HS771C_6115,10.0,43.91,22.901547,22.133114,11.055339,0.403224777777778,,,,,,,,,,,,2025-10-31 15:06:21.003290,2025-10-31 15:06:21.003291
6116,HS771C,48.0,48.3,HS771C_6116,2.3,26.4,65.71008,7.45568,0.42688,0.109985670419652,,,,,,,,,,,,2025-10-31 15:06:21.003313,2025-10-31 15:06:21.003313
6117,HS771C,48.3,48.8,HS771C_6117,13.9,37.82,23.267756,28.055616,10.856628,0.720016957026713,,,,,,,,,,,,2025-10-31 15:06:21.003335,2025-10-31 15:06:21.003336
6118,HS771C,48.8,49.95,HS771C_6118,11.28,39.6,17.67304,30.10336,12.6236,0.646753832281335,,,,,,,,,,,,2025-10-31 15:06:21.003358,2025-10-31 15:06:21.003358
6119,HS771C,49.95,51.1,HS771C_6119,8.82,37.95,21.723705,28.660895,11.6654,0.531487716604518,,,,,,,,,,,,2025-10-31 15:06:21.003380,2025-10-31 15:06:21.003381
6120,HS771C,51.1,52.0,HS771C_6120,9.78,38.81,23.00744,26.458556,11.724004,0.60701673686544,,,,,,,,,,,,2025-10-31 15:06:21.003403,2025-10-31 15:06:21.003403
6121,HS771C,52.0,52.5,HS771C_6121,6.64,29.92,43.673856,19.993824,6.405312,0.430118251928021,,,,,,,,,,,,2025-10-31 15:06:21.003425,2025-10-31 15:06:21.003426
6122,HS771C,52.5,54.2,HS771C_6122,11.34,40.5,18.1475,28.5719,12.78655,0.524131513647643,,,,,,,,,,,,2025-10-31 15:06:21.003448,2025-10-31 15:06:21.003449
6123,HS771C,54.2,55.3,HS771C_6123,12.75,40.67,16.475941,29.825191,13.022935,0.55488,,,,,,,,,,,,2025-10-31 15:06:21.003470,2025-10-31 15:06:21.003471
6124,HS771C,55.3,55.6,HS771C_6124,12.75,40.67,16.475941,29.825191,13.022935,0.55488,,,,,,,,,,,,2025-10-31 15:06:21.003493,2025-10-31 15:06:21.003494
6125,HS771C,55.6,55.95,HS771C_6125,12.75,40.67,16.475941,29.825191,13.022935,0.55488,,,,,,,,,,,,2025-10-31 15:06:21.003516,2025-10-31 15:06:21.003516
6126,HS771C,55.95,56.2,HS771C_6126,4.49,29.05,51.516795,15.29682,4.136385,0.309027326981468,,,,,,,,,,,,2025-10-31 15:06:21.003538,2025-10-31 15:06:21.003539
6127,HS771C,56.2,57.4,HS771C_6127,7.58,39.47,24.314901,25.610243,10.604856,0.451911923826012,,,,,,,,,,,,2025-10-31 15:06:21.003561,2025-10-31 15:06:21.003561
6128,HS771C,57.4,57.8,HS771C_6128,8.21,36.2,29.30972,24.92028,9.57,0.502531866216363,,,,,,,,,,,,2025-10-31 15:06:21.003583,2025-10-31 15:06:21.003584
6129,HS771C,57.8,58.3,HS771C_6129,11.66,38.08,19.882512,29.771136,12.272544,0.548826805524111,,,,,,,,,,,,2025-10-31 15:06:21.003605,2025-10-31 15:06:21.003606
6130,HS771C,58.3,59.0,HS771C_6130,5.51,32.83,33.799944,23.536368,9.833688,0.42936480050799,,,,,,,,,,,,2025-10-31 15:06:21.003628,2025-10-31 15:06:21.003628
6131,HS771C,59.0,59.3,HS771C_6131,5.51,32.83,33.799944,23.536368,9.833688,0.42936480050799,,,,,,,,,,,,2025-10-31 15:06:21.003650,2025-10-31 15:06:21.003651
6132,HS771C,59.3,59.4,HS771C_6132,5.28,33.17,33.167729,23.965238,9.697033,0.58772582347973,,,,,,,,,,,,2025-10-31 15:06:21.003673,2025-10-31 15:06:21.003673
6133,HS771C,59.4,59.6,HS771C_6133,5.28,33.17,33.167729,23.965238,9.697033,0.58772582347973,,,,,,,,,,,,2025-10-31 15:06:21.003695,2025-10-31 15:06:21.003696
6134,HS771C,59.6,60.25,HS771C_6134,5.28,33.17,33.167729,23.965238,9.697033,0.58772582347973,,,,,,,,,,,,2025-10-31 15:06:21.003718,2025-10-31 15:06:21.003719
6135,HS771C,60.25,60.6,HS771C_6135,4.49,29.05,51.516795,15.29682,4.136385,0.309027326981468,,,,,,,,,,,,2025-10-31 15:06:21.003740,2025-10-31 15:06:21.003741
6136,HS771C,60.6,62.0,HS771C_6136,10.86,36.14,25.901616,26.476356,11.482028,0.509361229526587,,,,,,,,,,,,2025-10-31 15:06:21.003763,2025-10-31 15:06:21.003764
6137,HS771C,62.0,62.5,HS771C_6137,10.86,36.14,25.901616,26.476356,11.482028,0.509361229526587,,,,,,,,,,,,2025-10-31 15:06:21.003785,2025-10-31 15:06:21.003786
6138,HS771C,62.5,64.4,HS771C_6138,8.76,34.79,28.314182,25.62753,11.268288,0.611790442788251,,,,,,,,,,,,2025-10-31 15:06:21.003808,2025-10-31 15:06:21.003808
6139,HS771C,64.4,64.7,HS771C_6139,4.42,24.09,57.228549,14.050941,4.63051,0.289090186231429,,,,,,,,,,,,2025-10-31 15:06:21.003830,2025-10-31 15:06:21.003831
6140,HS771C,66.8,67.1,HS771C_6140,4.1,28.85,53.298465,15.048225,2.80331,0.430312825860271,,,,,,,,,,,,2025-10-31 15:06:21.003853,2025-10-31 15:06:21.003853
6141,HS771C,67.1,67.5,HS771C_6141,9.13,33.67,32.813451,24.926814,8.589735,0.5576771211621,,,,,,,,,,,,2025-10-31 15:06:21.003875,2025-10-31 15:06:21.003876
6142,HS771C,67.5,67.7,HS771C_6142,9.13,33.67,32.813451,24.926814,8.589735,0.5576771211621,,,,,,,,,,,,2025-10-31 15:06:21.003898,2025-10-31 15:06:21.003898
6143,HS771C,67.7,68.1,HS771C_6143,11.29,39.98,14.470822,31.30043,14.248748,0.564949836546049,,,,,,,,,,,,2025-10-31 15:06:21.003920,2025-10-31 15:06:21.003921
6144,HS771C,68.1,68.8,HS771C_6144,11.29,39.98,14.470822,31.30043,14.248748,0.564949836546049,,,,,,,,,,,,2025-10-31 15:06:21.003943,2025-10-31 15:06:21.003943
6145,HS771C,68.8,69.3,HS771C_6145,11.32,37.34,24.65671,26.72449,11.2788,0.424657870996842,,,,,,,,,,,,2025-10-31 15:06:21.003966,2025-10-31 15:06:21.003966
6146,HS771C,69.3,69.5,HS771C_6146,4.49,29.05,51.516795,15.29682,4.136385,0.309027326981468,,,,,,,,,,,,2025-10-31 15:06:21.003988,2025-10-31 15:06:21.003988
6147,HS771C,69.5,69.7,HS771C_6147,8.33,28.78,30.346842,31.15875,9.714408,0.940069815643067,,,,,,,,,,,,2025-10-31 15:06:21.004010,2025-10-31 15:06:21.004011
6148,HS771C,69.7,71.0,HS771C_6148,8.01,40.98,16.826602,30.017572,12.175826,0.592830525057072,,,,,,,,,,,,2025-10-31 15:06:21.004033,2025-10-31 15:06:21.004033
6149,HS771C,71.0,71.3,HS771C_6149,8.01,40.98,16.826602,30.017572,12.175826,0.592830525057072,,,,,,,,,,,,2025-10-31 15:06:21.004055,2025-10-31 15:06:21.004056
6150,HS771C,71.3,71.6,HS771C_6150,8.01,40.98,16.826602,30.017572,12.175826,0.592830525057072,,,,,,,,,,,,2025-10-31 15:06:21.004078,2025-10-31 15:06:21.004078
6151,HS771C,71.6,72.0,HS771C_6151,11.46,41.28,15.660624,31.421072,11.638304,0.53719448836684,,,,,,,,,,,,2025-10-31 15:06:21.004100,2025-10-31 15:06:21.004101
6152,HS771C,72.0,73.1,HS771C_6152,11.46,41.28,15.660624,31.421072,11.638304,0.53719448836684,,,,,,,,,,,,2025-10-31 15:06:21.004123,2025-10-31 15:06:21.004123
6153,HS771C,73.1,73.5,HS771C_6153,11.46,41.28,15.660624,31.421072,11.638304,0.53719448836684,,,,,,,,,,,,2025-10-31 15:06:21.004145,2025-10-31 15:06:21.004146
6154,HS771C,73.5,74.5,HS771C_6154,9.4,42.03,12.689633,32.069004,13.205566,0.552826490066225,,,,,,,,,,,,2025-10-31 15:06:21.004168,2025-10-31 15:06:21.004168
6155,HS771C,74.5,74.95,HS771C_6155,9.4,42.03,12.689633,32.069004,13.205566,0.552826490066225,,,,,,,,,,,,2025-10-31 15:06:21.004190,2025-10-31 15:06:21.004191
6156,HS771C,74.95,75.4,HS771C_6156,9.4,42.03,12.689633,32.069004,13.205566,0.552826490066225,,,,,,,,,,,,2025-10-31 15:06:21.004213,2025-10-31 15:06:21.004213
6157,HS771C,75.4,77.0,HS771C_6157,12.82,42.91,11.126841,32.392866,13.570293,0.402733998623537,,,,,,,,,,,,2025-10-31 15:06:21.004235,2025-10-31 15:06:21.004236
6158,HS771C,77.0,77.3,HS771C_6158,12.82,42.91,11.126841,32.392866,13.570293,0.402733998623537,,,,,,,,,,,,2025-10-31 15:06:21.004258,2025-10-31 15:06:21.004258
6159,HS771C,77.3,79.2,HS771C_6159,16.02,44.94,7.835038,32.188076,15.03138,0.434028578232913,,,,,,,,,,,,2025-10-31 15:06:21.004280,2025-10-31 15:06:21.004281
6160,HS771C,79.2,80.0,HS771C_6160,11.28,48.04,6.20922,30.219936,15.53604,0.443346708746619,,,,,,,,,,,,2025-10-31 15:06:21.004303,2025-10-31 15:06:21.004303
6161,HS771C,80.0,81.0,HS771C_6161,11.28,48.04,6.20922,30.219936,15.53604,0.443346708746619,,,,,,,,,,,,2025-10-31 15:06:21.004325,2025-10-31 15:06:21.004326
6162,HS771C,81.3,82.0,HS771C_6162,15.26,45.77,6.442524,31.247326,16.54015,0.380134765164031,,,,,,,,,,,,2025-10-31 15:06:21.004347,2025-10-31 15:06:21.004348
6163,HS771C,82.0,83.0,HS771C_6163,15.26,45.77,6.442524,31.247326,16.54015,0.380134765164031,,,,,,,,,,,,2025-10-31 15:06:21.004433,2025-10-31 15:06:21.004434
6164,HS771C,83.0,84.9,HS771C_6164,15.9,45.72,6.926128,29.463184,17.890688,0.459540546967895,,,,,,,,,,,,2025-10-31 15:06:21.004456,2025-10-31 15:06:21.004457
6165,HS771C,84.9,85.2,HS771C_6165,12.91,44.15,8.44452,32.420925,14.984555,0.57523768515329,,,,,,,,,,,,2025-10-31 15:06:21.004479,2025-10-31 15:06:21.004480
6166,HS771C,85.2,86.4,HS771C_6166,12.91,44.15,8.44452,32.420925,14.984555,0.57523768515329,,,,,,,,,,,,2025-10-31 15:06:21.004502,2025-10-31 15:06:21.004502
6167,HS771C,86.4,86.6,HS771C_6167,12.91,44.15,8.44452,32.420925,14.984555,0.57523768515329,,,,,,,,,,,,2025-10-31 15:06:21.004524,2025-10-31 15:06:21.004525
6168,HS771C,86.6,86.8,HS771C_6168,12.91,44.15,8.44452,32.420925,14.984555,0.57523768515329,,,,,,,,,,,,2025-10-31 15:06:21.004546,2025-10-31 15:06:21.004547
