sample_id,hole_id,depth_from,depth_to,sample_no,im,tm,ash,vm,fc,sulphur,gross_cv,net_cv,sg,rd,hgi,seam_code_quality,seam_code_73,quality_seam_label,seam_label_73
3502,HS524C,152.5,152.95,HS524C_3502,7.0,32.75,39.39505,20.961825,6.89985,0.555513924731183,1566.15849462366,0.0,0.0,0.0,0.0,0.0,0.0,"",""
3503,HS524C,152.95,153.25,HS524C_3503,1.57,16.27,78.882033,3.592017,1.25595,0.0546078162145687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",""
3504,HS524C,195.1,195.35,HS524C_3504,5.36,28.12,48.892776,20.442672,2.544552,0.890069442096365,1105.76260777684,0.0,0.0,0.0,0.0,48,0.0,F2c1,""
3505,HS524C,195.35,196.55,HS524C_3505,7.79,34.87,28.220829,24.87966,12.029511,0.408593454072226,2233.94981780718,0.0,0.0,0.0,0.0,48,29,F2c1,F2c1
3506,HS524C,196.55,196.9,HS524C_3506,4.84,27.38,53.441058,18.677864,0.50834,0.39950157629256,808.542349726776,0.0,0.0,0.0,0.0,0.0,0.0,"",""
3507,HS524C,196.9,197.9,HS524C_3507,7.8,33.59,33.73628,23.084116,9.596245,0.808516540130152,1952.8357494577,0.0,0.0,0.0,0.0,0.0,0.0,"",""
3508,HS524C,197.9,198.3,HS524C_3508,3.2,22.73,65.37042,10.191913,1.707667,0.20207541838843,310.175190495868,0.0,0.0,0.0,0.0,0.0,0.0,"",""
3509,HS524C,198.3,199.5,HS524C_3509,8.51,32.18,33.787924,23.994716,10.03736,0.58528756366816,2075.28162203519,0.0,0.0,0.0,0.0,49,30,F2b,F2b
3510,HS524C,199.5,200.5,HS524C_3510,8.03,32.01,32.254456,24.802752,10.932792,0.442278757203436,2147.07792214853,0.0,0.0,0.0,0.0,49,30,F2b,F2b
3511,HS524C,200.5,200.85,HS524C_3511,5.43,27.3,50.3084,19.78167,2.60993,0.760686306439674,1046.18966902823,0.0,0.0,0.0,0.0,0.0,0.0,"",""
3512,HS524C,200.85,202.5,HS524C_3512,7.88,35.71,25.355976,25.767432,13.166592,0.435150898827616,2463.55902192792,0.0,0.0,0.0,0.0,51,31,F2a2,F2a2
3513,HS524C,202.5,203.0,HS524C_3513,11.28,35.82,20.550436,27.75785,15.865296,0.424353356627592,2789.62363165014,0.0,0.0,0.0,0.0,51,31,F2a2,F2a2
3514,HS524C,203.0,204.5,HS524C_3514,11.28,35.82,20.550436,27.75785,15.865296,0.424353356627592,2789.62363165014,0.0,0.0,0.0,0.0,52,32,F2a1,F2a1
3515,HS524C,204.5,205.8,HS524C_3515,8.71,38.86,15.119922,27.659736,18.360342,0.459323542556688,2972.66711797568,0.0,0.0,0.0,0.0,54,33,F1b,F1b
3516,HS524C,205.8,206.5,HS524C_3516,8.71,38.86,15.119922,27.659736,18.360342,0.459323542556688,2972.66711797568,0.0,0.0,0.0,0.0,54,33,F1b,F1b
3517,HS524C,206.5,208.5,HS524C_3517,10.48,39.6,16.67644,26.29212,17.4254,0.4058445487042,2798.13525469169,0.0,0.0,0.0,0.0,55,34,F1a,F1a
3518,HS524C,208.5,209.1,HS524C_3518,13.96,41.01,8.860298,28.043846,22.085856,0.447683639005114,3232.23240585774,0.0,0.0,0.0,0.0,55,34,F1a,F1a
3519,HS524C,209.1,209.3,HS524C_3519,13.96,41.01,8.860298,28.043846,22.085856,0.447683639005114,3232.23240585774,0.0,0.0,0.0,0.0,55,34,F1a,F1a
3520,HS524C,209.3,210.5,HS524C_3520,13.96,41.01,8.860298,28.043846,22.085856,0.447683639005114,3232.23240585774,0.0,0.0,0.0,0.0,62,35,E2e,E2e
3521,HS524C,210.5,211.8,HS524C_3521,11.32,40.4,9.73268,28.92984,20.93748,0.314338249887235,3158.55805142084,0.0,0.0,0.0,0.0,62,35,E2e,E2e
3522,HS524C,211.8,212.1,HS524C_3522,11.32,40.4,9.73268,28.92984,20.93748,0.314338249887235,3158.55805142084,0.0,0.0,0.0,0.0,64,36,E2d2,E2d2
3523,HS524C,212.25,214.0,HS524C_3523,14.91,38.96,12.317872,28.56672,20.155408,0.388822432718298,3176.77009284287,0.0,0.0,0.0,0.0,64,36,E2d2,E2d2
3524,HS524C,214.0,215.0,HS524C_3524,8.76,38.32,13.020648,29.797608,18.861744,0.358506549758878,3119.21384480491,0.0,0.0,0.0,0.0,64,36,E2d2,E2d2
3525,HS524C,215.0,216.0,HS524C_3525,8.76,38.32,13.020648,29.797608,18.861744,0.358506549758878,3119.21384480491,0.0,0.0,0.0,0.0,65,37,E2d1,E2d1
3526,HS524C,216.0,216.6,HS524C_3526,15.18,39.93,9.959606,29.344195,20.766199,0.489660442112709,3306.25789908041,0.0,0.0,0.0,0.0,66,38,E2c,E2c
3527,HS524C,216.6,218.0,HS524C_3527,15.18,39.93,9.959606,29.344195,20.766199,0.489660442112709,3306.25789908041,0.0,0.0,0.0,0.0,66,38,E2c,E2c
3528,HS524C,218.0,218.6,HS524C_3528,11.41,36.38,19.512254,27.922818,16.178566,0.667898688339542,2837.80819731347,0.0,0.0,0.0,0.0,67,39,E2b,E2b
3529,HS524C,218.6,219.0,HS524C_3529,11.41,36.38,19.512254,27.922818,16.178566,0.667898688339542,2837.80819731347,0.0,0.0,0.0,0.0,68,40,E2a,E2a
3530,HS524C,219.0,220.0,HS524C_3530,6.87,29.37,40.082525,22.919435,7.62804,0.684359423386664,1780.54642757436,0.0,0.0,0.0,0.0,68,40,E2a,E2a
3531,HS524C,220.0,221.0,HS524C_3531,10.09,36.88,20.1984,27.255216,15.666384,0.736154287620954,2809.0822022022,0.0,0.0,0.0,0.0,68,40,E2a,E2a
3532,HS524C,221.0,221.5,HS524C_3532,9.97,37.4,15.19302,28.96502,18.44196,0.722302343663223,3105.54546262357,0.0,0.0,0.0,0.0,68,40,E2a,E2a
3533,HS524C,221.5,222.0,HS524C_3533,9.97,37.4,15.19302,28.96502,18.44196,0.722302343663223,3105.54546262357,0.0,0.0,0.0,0.0,0.0,0.0,"",""
3534,HS524C,222.0,222.2,HS524C_3534,9.97,37.4,15.19302,28.96502,18.44196,0.722302343663223,3105.54546262357,0.0,0.0,0.0,0.0,74,41,E1c3,E1c3
3535,HS524C,222.2,223.0,HS524C_3535,9.97,37.4,15.19302,28.96502,18.44196,0.722302343663223,3105.54546262357,0.0,0.0,0.0,0.0,74,41,E1c3,E1c3
3536,HS524C,223.0,223.3,HS524C_3536,11.14,36.8,16.45728,28.2504,18.49232,0.708770290344362,3050.56997524195,0.0,0.0,0.0,0.0,74,41,E1c3,E1c3
3537,HS524C,223.3,225.0,HS524C_3537,11.14,36.8,16.45728,28.2504,18.49232,0.708770290344362,3050.56997524195,0.0,0.0,0.0,0.0,77,42,E1c2,E1c2
3538,HS524C,225.0,226.0,HS524C_3538,14.11,34.73,24.260859,25.801231,15.20791,0.720948907905461,2617.19097333799,0.0,0.0,0.0,0.0,78,43,E1c1,E1c1
3539,HS524C,226.0,226.1,HS524C_3539,14.11,34.73,24.260859,25.801231,15.20791,0.720948907905461,2617.19097333799,0.0,0.0,0.0,0.0,78,43,E1c1,E1c1
3540,HS524C,226.1,226.3,HS524C_3540,14.11,34.73,24.260859,25.801231,15.20791,0.720948907905461,2617.19097333799,0.0,0.0,0.0,0.0,79,44,E1b,E1b
3541,HS524C,226.3,227.0,HS524C_3541,14.11,34.73,24.260859,25.801231,15.20791,0.720948907905461,2617.19097333799,0.0,0.0,0.0,0.0,79,44,E1b,E1b
3542,HS524C,227.0,228.7,HS524C_3542,12.07,37.28,17.963008,27.853952,16.90304,0.577383500511771,2924.69358808143,0.0,0.0,0.0,0.0,79,44,E1b,E1b
3543,HS524C,228.7,229.0,HS524C_3543,12.07,37.28,17.963008,27.853952,16.90304,0.577383500511771,2924.69358808143,0.0,0.0,0.0,0.0,82,45,E1a,E1a
3544,HS524C,229.0,231.0,HS524C_3544,8.88,34.54,21.14358,27.696126,16.620294,0.537868268217735,2823.95388279192,0.0,0.0,0.0,0.0,82,45,E1a,E1a
3545,HS524C,231.0,232.5,HS524C_3545,9.21,35.13,22.140131,27.472445,15.263911,0.586130709329221,2789.0098766384,0.0,0.0,0.0,0.0,82,45,E1a,E1a
3546,HS524C,232.5,232.8,HS524C_3546,9.21,35.13,22.140131,27.472445,15.263911,0.586130709329221,2789.0098766384,0.0,0.0,0.0,0.0,84,46,D2c,D2c
3547,HS524C,232.8,233.0,HS524C_3547,9.21,35.13,22.140131,27.472445,15.263911,0.586130709329221,2789.0098766384,0.0,0.0,0.0,0.0,84,46,D2c,D2c
3548,HS524C,233.0,234.0,HS524C_3548,8.52,35.22,18.183746,28.639238,17.957016,0.598060743331876,3026.20605596852,0.0,0.0,0.0,0.0,84,46,D2c,D2c
3549,HS524C,234.0,235.0,HS524C_3549,8.52,35.22,18.183746,28.639238,17.957016,0.598060743331876,3026.20605596852,0.0,0.0,0.0,0.0,85,47,D2b,D2b
3550,HS524C,235.0,237.0,HS524C_3550,9.37,35.93,21.098251,27.524472,15.447277,0.566139005847953,2765.24649564162,0.0,0.0,0.0,0.0,85,47,D2b,D2b
3551,HS524C,237.0,237.5,HS524C_3551,9.95,33.96,25.775412,26.046176,14.218412,0.690548855080511,2560.34989894503,0.0,0.0,0.0,0.0,85,47,D2b,D2b
3552,HS524C,237.5,239.0,HS524C_3552,9.95,33.96,25.775412,26.046176,14.218412,0.690548855080511,2560.34989894503,0.0,0.0,0.0,0.0,88,48,D2a,D2a
3553,HS524C,239.0,241.2,HS524C_3553,7.57,33.89,23.660769,27.673646,14.775585,0.823531905225576,2773.46577409932,0.0,0.0,0.0,0.0,90,49,D1c,D1c
3554,HS524C,241.2,241.7,HS524C_3554,6.99,37.62,32.618502,21.390102,8.365158,0.711055542414794,1809.27485861735,0.0,0.0,0.0,0.0,90,49,D1c,D1c
3555,HS524C,241.7,242.0,HS524C_3555,6.99,37.62,32.618502,21.390102,8.365158,0.711055542414794,1809.27485861735,0.0,0.0,0.0,0.0,0.0,0.0,"",""
3556,HS524C,242.0,242.55,HS524C_3556,6.99,37.62,32.618502,21.390102,8.365158,0.711055542414794,1809.27485861735,0.0,0.0,0.0,0.0,93,50,D1b,D1b
3557,HS524C,242.55,244.0,HS524C_3557,8.8,30.93,30.135241,26.38474,12.550019,0.821948146929824,2473.30430372807,0.0,0.0,0.0,0.0,93,50,D1b,D1b
3558,HS524C,244.0,244.5,HS524C_3558,7.02,31.61,36.342446,23.38938,8.658174,0.605602349967735,1941.3330447408,0.0,0.0,0.0,0.0,93,50,D1b,D1b
3559,HS524C,244.5,245.0,HS524C_3559,7.02,31.61,36.342446,23.38938,8.658174,0.605602349967735,1941.3330447408,0.0,0.0,0.0,0.0,96,51,D1a,D1a
3560,HS524C,245.0,246.05,HS524C_3560,7.09,34.73,33.398659,22.407191,9.46415,0.686286898073404,1922.2440017221,0.0,0.0,0.0,0.0,96,51,D1a,D1a
3561,HS524C,246.05,246.3,HS524C_3561,4.24,22.22,59.991714,15.182656,2.60563,0.339800156641604,716.431287593985,0.0,0.0,0.0,0.0,96,0.0,D1a,""
3562,HS524C,246.3,246.7,HS524C_3562,4.24,22.22,59.991714,15.182656,2.60563,0.339800156641604,716.431287593985,0.0,0.0,0.0,0.0,0.0,0.0,"",""
3563,HS524C,246.7,248.0,HS524C_3563,12.33,35.25,22.578325,27.292125,14.87955,0.571708452150108,2748.12678225163,0.0,0.0,0.0,0.0,0.0,52,"",C5d
3564,HS524C,248.0,249.8,HS524C_3564,7.22,31.23,35.884186,23.705019,9.180795,0.52175661133865,1970.02553459797,0.0,0.0,0.0,0.0,0.0,53,"",C5c
3565,HS524C,249.8,250.7,HS524C_3565,7.91,35.29,26.98407,24.71922,13.00671,0.511974220870887,2356.43759257248,0.0,0.0,0.0,0.0,0.0,54,"",C5b
3566,HS524C,250.7,251.25,HS524C_3566,5.64,29.01,47.407122,20.267645,3.315233,0.399172045358203,1203.89590716405,0.0,0.0,0.0,0.0,0.0,0.0,"",""
3567,HS524C,251.25,252.65,HS524C_3567,10.32,32.6,34.66382,23.25974,9.47644,0.485440834076717,1959.85341213202,0.0,0.0,0.0,0.0,0.0,55,"",C5a
3568,HS524C,252.65,253.0,HS524C_3568,3.43,19.25,69.3158,10.3683,1.073975,0.116020114942529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",""
3569,HS524C,253.0,253.35,HS524C_3569,8.77,29.51,40.715024,22.288938,7.486038,0.563904546749973,1718.48639592239,0.0,0.0,0.0,0.0,0.0,0.0,"",""
3570,HS524C,253.35,253.75,HS524C_3570,3.68,23.09,61.458781,12.736296,2.722614,0.200754902408638,538.440266611296,0.0,0.0,0.0,0.0,0.0,0.0,"",""
3571,HS524C,253.75,255.0,HS524C_3571,6.9,32.67,33.186957,23.908883,10.23416,0.499912593984962,2082.10973791622,0.0,0.0,0.0,0.0,0.0,56,"",C4c
3572,HS524C,255.0,255.65,HS524C_3572,4.72,28.05,51.106085,19.36894,1.474975,0.302057094878254,974.119028127624,0.0,0.0,0.0,0.0,0.0,0.0,"",""
3573,HS524C,255.65,256.05,HS524C_3573,6.14,30.5,38.81575,23.24775,7.4365,0.407588695930109,1805.53388024718,0.0,0.0,0.0,0.0,0.0,57,"",C4b
3574,HS524C,256.15,258.0,HS524C_3574,8.5,32.11,34.535643,23.978748,9.375609,0.52023031147541,2021.82355737705,0.0,0.0,0.0,0.0,0.0,57,"",C4b
3575,HS524C,258.0,260.0,HS524C_3575,9.26,31.37,33.100249,25.427415,10.102336,0.556542860921314,2198.76179854529,0.0,0.0,0.0,0.0,0.0,58,"",C4a
3576,HS524C,260.0,262.0,HS524C_3576,9.42,36.35,22.82489,25.49819,15.32692,0.764249724000883,2603.4873758004,0.0,0.0,0.0,0.0,0.0,59,"",C3b
3577,HS524C,262.0,263.35,HS524C_3577,7.87,37.48,19.262412,26.50848,16.742856,0.882459654835559,2770.79709540866,0.0,0.0,0.0,0.0,0.0,60,"",C3a
3578,HS524C,263.45,265.0,HS524C_3578,14.57,38.42,14.37893,28.837914,18.363156,0.573675041554489,3094.31751141285,0.0,0.0,0.0,0.0,0.0,60,"",C3a
3579,HS524C,265.0,267.0,HS524C_3579,8.66,35.65,25.553385,25.193025,13.60359,0.763337256404642,2463.41296803153,0.0,0.0,0.0,0.0,0.0,61,"",C2b
3580,HS524C,267.0,269.0,HS524C_3580,10.35,40.29,14.843906,26.39182,18.474274,0.896282732849972,2915.19338984941,0.0,0.0,0.0,0.0,0.0,61,"",C2b
3581,HS524C,269.0,271.0,HS524C_3581,10.85,34.43,27.224664,25.237893,13.107443,0.809934761637689,2402.76723275379,0.0,0.0,0.0,0.0,0.0,62,"",C2a
3582,HS524C,271.0,273.0,HS524C_3582,8.78,36.83,17.548626,27.441048,18.180326,0.729827483008112,3003.99595812322,0.0,0.0,0.0,0.0,0.0,62,"",C2a
3583,HS524C,273.0,275.0,HS524C_3583,11.27,40.67,13.788292,26.182329,19.359379,0.745954558773808,2982.03291896765,0.0,0.0,0.0,0.0,0.0,63,"",C1d
3584,HS524C,275.0,277.0,HS524C_3584,9.67,38.8,16.81164,26.5914,17.79696,0.79858784456991,2897.79594818997,0.0,0.0,0.0,0.0,0.0,64,"",C1c
3585,HS524C,277.0,278.65,HS524C_3585,11.84,36.99,21.436002,25.613565,15.960433,0.913487760889292,2706.41386796733,0.0,0.0,0.0,0.0,0.0,65,"",C1b
3586,HS524C,278.65,279.35,HS524C_3586,5.54,28.11,45.887387,21.71078,4.284644,0.684918542240102,1421.00334215541,0.0,0.0,0.0,0.0,0.0,0.0,"",""
3587,HS524C,279.35,281.0,HS524C_3587,7.15,33.93,32.559296,23.210391,10.293706,0.718551276252019,2079.91348626817,0.0,0.0,0.0,0.0,0.0,66,"",C1a
3588,HS524C,281.0,283.0,HS524C_3588,5.86,30.57,35.207953,24.557391,9.664656,0.89829764181007,2140.573953686,0.0,0.0,0.0,0.0,0.0,0.0,"",""
3589,HS524C,283.0,284.0,HS524C_3589,15.05,38.35,13.55067,28.476135,19.623195,0.898152324896998,3198.21621542084,0.0,0.0,0.0,0.0,0.0,0.0,"",""
3590,HS524C,284.0,285.0,HS524C_3590,15.05,38.35,13.55067,28.476135,19.623195,0.898152324896998,3198.21621542084,0.0,0.0,0.0,0.0,0.0,69,"",B2c
3591,HS524C,285.0,287.0,HS524C_3591,11.29,37.43,20.410334,25.916494,16.243172,1.21204247548191,2761.25479765528,0.0,0.0,0.0,0.0,0.0,69,"",B2c
3592,HS524C,287.0,289.0,HS524C_3592,11.98,38.63,16.864476,26.174305,18.331219,1.16597422176778,2922.40983753692,0.0,0.0,0.0,0.0,0.0,70,"",B2b
3593,HS524C,289.0,290.1,HS524C_3593,8.5,31.51,32.847804,24.224913,11.417283,1.15669504918033,2211.92759016393,0.0,0.0,0.0,0.0,0.0,71,"",B2a
3594,HS524C,290.1,290.65,HS524C_3594,2.82,19.14,69.191902,9.476792,2.18322,0.296372951224532,354.559201481786,0.0,0.0,0.0,0.0,0.0,0.0,"",""
3595,HS524C,290.65,291.2,HS524C_3595,2.66,17.91,71.976512,8.676913,1.436575,0.202045635915348,213.109316930347,0.0,0.0,0.0,0.0,0.0,0.0,"",""
3596,HS524C,291.2,291.6,HS524C_3596,4.85,25.26,51.391224,21.323322,2.025454,0.804505601681555,1196.37413767735,0.0,0.0,0.0,0.0,0.0,0.0,"",""
3597,HS524C,291.6,292.3,HS524C_3597,3.33,22.93,63.212814,11.545086,2.3121,0.318165879797248,470.532002172339,0.0,0.0,0.0,0.0,0.0,0.0,"",""
3598,HS524C,292.3,293.2,HS524C_3598,6.96,27.3,44.29611,22.77691,5.62698,1.0051728288908,1619.30185941531,0.0,0.0,0.0,0.0,0.0,0.0,"",""
3599,HS524C,293.2,293.9,HS524C_3599,3.13,23.47,61.032675,12.78051,2.716815,0.292744828120161,606.381943326107,0.0,0.0,0.0,0.0,0.0,0.0,"",""
3600,HS525C,12.8,13.1,HS525C_3600,5.98,38.86,35.296122,19.735992,6.107886,1.09235239310785,1489.92496490108,0.0,0.0,0.0,0.0,0.0,0.0,"",""
3601,HS525C,78.0,78.8,HS525C_3601,5.32,31.86,47.56172,18.3978,2.18048,0.522507422898183,979.926320236586,0.0,0.0,0.0,0.0,0.0,0.0,"",""
3602,HS525C,80.0,80.6,HS525C_3602,4.77,30.45,50.820185,17.992585,0.730275,0.334406741573034,789.428651685393,0.0,0.0,0.0,0.0,0.0,0.0,"",""
3603,HS525C,81.3,82.2,HS525C_3603,5.59,32.32,46.895472,19.092528,1.692,0.461343755958055,978.438741658723,0.0,0.0,0.0,0.0,0.0,0.0,"",""
3604,HS525C,84.5,85.55,HS525C_3604,6.07,31.57,47.777826,18.633489,2.018685,0.378714480996487,960.948655381667,0.0,0.0,0.0,0.0,0.0,0.0,"",""
3605,HS525C,86.2,86.7,HS525C_3605,7.26,36.03,37.409656,20.66231,5.898034,0.604776546258357,1523.40202501617,0.0,0.0,0.0,0.0,0.0,0.0,"",""
3606,HS525C,88.9,89.75,HS525C_3606,2.83,24.65,63.70089,10.6997,0.94941,0.256974750437378,246.790054543583,0.0,0.0,0.0,0.0,0.0,0.0,"",""
3607,HS525C,89.75,90.3,HS525C_3607,6.19,31.89,44.469019,19.928986,3.711995,0.482099148278435,1233.8285140177,0.0,0.0,0.0,0.0,0.0,0.0,"",""
3608,HS525C,90.3,91.2,HS525C_3608,3.29,25.26,63.252462,10.097374,1.390164,0.158978031227381,266.723882949023,0.0,0.0,0.0,0.0,0.0,0.0,"",""
3609,HS525C,91.2,93.0,HS525C_3609,5.2,31.72,47.76186,18.64044,1.8777,0.34380564556962,951.821759493671,0.0,0.0,0.0,0.0,0.0,0.0,"",""
3610,HS525C,93.0,95.0,HS525C_3610,6.14,32.84,43.566692,19.335364,4.257944,0.485081811208182,1184.98117195824,0.0,0.0,0.0,0.0,0.0,0.0,"",""
3611,HS525C,95.0,96.6,HS525C_3611,5.15,30.69,49.882407,18.221599,1.205994,0.318146418555614,859.977434897206,0.0,0.0,0.0,0.0,0.0,0.0,"",""
3612,HS525C,96.6,97.2,HS525C_3612,4.14,28.93,55.391958,13.07688,2.601162,0.198004015230545,599.084661381181,0.0,0.0,0.0,0.0,0.0,0.0,"",""
3613,HS525C,97.2,98.4,HS525C_3613,5.76,33.42,41.485998,20.526614,4.567388,0.368132858658744,1379.01281621392,0.0,0.0,0.0,0.0,0.0,0.0,"",""
3614,HS525C,98.4,98.7,HS525C_3614,4.62,29.92,54.375072,12.852672,2.852256,0.27552211365066,584.965945061858,0.0,0.0,0.0,0.0,0.0,0.0,"",""
3615,HS525C,99.7,100.0,HS525C_3615,3.53,25.43,63.697694,9.731385,1.148378,0.118777093396911,209.509466466259,0.0,0.0,0.0,0.0,0.0,0.0,"",""
3616,HS525C,100.0,101.5,HS525C_3616,7.7,38.67,26.629486,23.24407,11.456444,0.428273436619718,2145.04166738895,0.0,0.0,0.0,0.0,27,18,G3c,G3c
3617,HS525C,101.5,102.3,HS525C_3617,5.23,30.83,49.546471,18.281631,1.348815,0.321559849108368,895.728509021842,0.0,0.0,0.0,0.0,0.0,0.0,"",""
3618,HS525C,102.3,104.2,HS525C_3618,10.28,36.73,29.173797,23.85279,10.243413,0.61649464333482,2089.17229714668,0.0,0.0,0.0,0.0,28,19,G3b,G3b
3619,HS525C,104.2,105.5,HS525C_3619,9.47,38.1,28.06546,23.49724,10.34349,0.8064845907434,2077.22943775544,0.0,0.0,0.0,0.0,0.0,19,"",G3b
3620,HS525C,105.5,105.7,HS525C_3620,9.47,38.1,28.06546,23.49724,10.34349,0.8064845907434,2077.22943775544,0.0,0.0,0.0,0.0,30,20,G3a2,G3a2
3621,HS525C,105.7,106.9,HS525C_3621,8.8,39.38,25.848368,22.932546,11.845148,0.577538438596491,2135.93772368421,0.0,0.0,0.0,0.0,30,20,G3a2,G3a2
3622,HS525C,106.9,107.75,HS525C_3622,8.8,39.38,25.848368,22.932546,11.845148,0.577538438596491,2135.93772368421,0.0,0.0,0.0,0.0,0.0,0.0,"",""
3623,HS525C,107.75,109.8,HS525C_3623,9.87,37.35,31.644515,21.6769,9.328585,0.540536108953734,1823.64119605015,0.0,0.0,0.0,0.0,31,21,G3a1,G3a1
3624,HS525C,109.8,110.1,HS525C_3624,1.89,18.35,75.99982,4.52341,1.12677,0.0720810294567322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",""
3625,HS525C,111.4,111.7,HS525C_3625,3.44,25.6,61.91568,10.32672,2.16504,0.360111101905551,392.393736536868,0.0,0.0,0.0,0.0,0.0,0.0,"",""
3626,HS525C,111.7,113.4,HS525C_3626,9.58,44.58,21.408746,22.395222,11.616032,0.464217582393276,2121.33809997788,0.0,0.0,0.0,0.0,33,22,G2b3,G2b3
3627,HS525C,113.4,115.0,HS525C_3627,9.32,38.96,26.12512,23.182992,11.731888,0.512034591971769,2145.94507278341,0.0,0.0,0.0,0.0,33,22,G2b3,G2b3
3628,HS525C,115.0,116.0,HS525C_3628,7.27,33.93,42.172481,19.02816,4.862752,0.470384485064165,1211.16933354901,0.0,0.0,0.0,0.0,0.0,0.0,"",""
3629,HS525C,116.0,117.4,HS525C_3629,6.01,38.38,27.519492,22.805562,11.294946,0.505796680497925,2079.49634854772,0.0,0.0,0.0,0.0,37,23,G2b2,G2b2
3630,HS525C,117.4,119.2,HS525C_3630,10.64,38.92,29.13516,21.603996,10.340844,0.402194301700985,1916.67891674127,0.0,0.0,0.0,0.0,37,23,G2b2,G2b2
3631,HS525C,119.2,119.9,HS525C_3631,3.56,28.25,55.843025,12.706925,3.20005,0.261897915802572,582.675619556201,0.0,0.0,0.0,0.0,0.0,0.0,"",""
3632,HS525C,119.9,121.6,HS525C_3632,7.55,37.21,31.727787,21.461622,9.600591,0.431549659275284,1841.20383666847,0.0,0.0,0.0,0.0,40,24,G2b1,G2b1
3633,HS525C,121.6,123.0,HS525C_3633,8.02,36.85,33.412665,20.972115,8.758905,0.577762769080235,1744.43121330724,0.0,0.0,0.0,0.0,40,24,G2b1,G2b1
3634,HS525C,123.0,123.5,HS525C_3634,2.49,36.51,56.429912,6.444235,0.622202,0.0533717085427136,71.4999885139986,0.0,0.0,0.0,0.0,0.0,0.0,"",""
3635,HS525C,123.5,124.5,HS525C_3635,6.92,36.14,32.798496,21.718786,9.342718,0.425586970348088,1842.28004297379,0.0,0.0,0.0,0.0,41,25,G2a,G2a
3636,HS525C,124.5,125.0,HS525C_3636,2.98,23.74,67.162182,8.220828,0.87699,0.111866864564007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",""
3637,HS525C,125.0,125.5,HS525C_3637,3.41,28.11,59.287683,10.366538,2.22859,0.686925733512786,376.29603230148,0.0,0.0,0.0,0.0,0.0,0.0,"",""
3638,HS525C,125.5,126.4,HS525C_3638,5.92,35.01,41.197161,19.126557,4.666282,0.414173090986395,1261.73028380102,0.0,0.0,0.0,0.0,0.0,0.0,"",""
3639,HS525C,126.4,127.2,HS525C_3639,4.38,31.58,53.0255,12.404546,2.989954,0.344804743777452,592.667320435055,0.0,0.0,0.0,0.0,0.0,0.0,"",""
3640,HS525C,127.2,128.5,HS525C_3640,7.4,36.3,31.33403,22.32685,10.03912,0.481065701943845,1918.73205183585,0.0,0.0,0.0,0.0,44,26,G1b,G1b
3641,HS525C,128.5,129.1,HS525C_3641,3.22,22.97,65.899165,10.044712,1.093826,0.121578141144865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",""
3642,HS525C,129.1,130.2,HS525C_3642,6.56,37.18,32.144994,21.497004,9.178002,0.479479835188356,1811.84336044521,0.0,0.0,0.0,0.0,45,27,G1a,G1a
3643,HS525C,130.2,132.0,HS525C_3643,5.84,34.65,39.673985,20.19315,5.482865,0.597137707094308,1444.59173215803,0.0,0.0,0.0,0.0,0.0,0.0,"",""
3644,HS525C,132.0,132.8,HS525C_3644,5.36,33.88,40.13484,19.716984,6.274788,0.588268186813187,1431.09557903635,0.0,0.0,0.0,0.0,0.0,0.0,"",""
3645,HS525C,132.8,133.1,HS525C_3645,2.31,27.3,65.51724,6.04864,1.12685,0.0815633125191934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",""
3646,HS525C,136.2,137.3,HS525C_3646,8.15,36.32,37.800448,19.244096,6.641824,0.36038650843767,1451.23149482853,0.0,0.0,0.0,0.0,0.0,0.0,"",""
3647,HS525C,175.3,175.8,HS525C_3647,5.11,30.1,49.98549,18.35574,1.55877,0.852516282010749,906.165950047424,0.0,0.0,0.0,0.0,47,0.0,F2c2,""
3648,HS525C,175.8,177.0,HS525C_3648,2.75,23.73,65.279493,9.480361,1.510146,0.208426891516709,286.964208431877,0.0,0.0,0.0,0.0,0.0,0.0,"",""
3649,HS525C,177.0,178.2,HS525C_3649,7.76,37.69,31.678404,21.62157,9.010026,0.557993345620121,1834.28102341717,0.0,0.0,0.0,0.0,48,29,F2c1,F2c1
3650,HS525C,178.2,178.7,HS525C_3650,7.76,37.69,31.678404,21.62157,9.010026,0.557993345620121,1834.28102341717,0.0,0.0,0.0,0.0,0.0,29,"",F2c1
3651,HS525C,178.7,179.2,HS525C_3651,2.75,23.73,65.279493,9.480361,1.510146,0.208426891516709,286.964208431877,0.0,0.0,0.0,0.0,0.0,0.0,"",""
3652,HS525C,179.2,180.0,HS525C_3652,8.63,33.48,37.025032,21.858472,7.636496,0.516572901389953,1714.9594221298,0.0,0.0,0.0,0.0,0.0,0.0,"",""
3653,HS525C,180.0,180.7,HS525C_3653,2.04,22.19,70.526984,6.411544,0.871472,0.0962219620253165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",""
